image_name,time_for_1_latent,time_for_2_latent,time_for_3_latent,time_for_4_latent,time_for_5_latent,time_for_6_latent,time_for_7_latent,time_for_8_latent,time_for_9_latent,time_for_10_latent,time_for_11_latent,time_for_12_latent
196073,0.5699119567871094,0.559689998626709,0.5706140995025635,0.5631253719329834,0.5614676475524902,0.5598270893096924,0.5577263832092285,0.5709013938903809,0.5596351623535156,0.5589249134063721,0.6198060512542725,0.5531764030456543
41033,0.5393247604370117,0.6143531799316406,0.5691506862640381,0.5412611961364746,0.5514109134674072,0.5732483863830566,0.5381166934967041,0.5793278217315674,0.5356135368347168,0.5470108985900879,0.5344521999359131,0.5352623462677002
299086,0.533574104309082,0.5473041534423828,0.549379825592041,0.5502955913543701,0.5385346412658691,0.5365078449249268,0.534963846206665,0.5547928810119629,0.5401158332824707,0.534010648727417,0.5326495170593262,0.530803918838501
45096,0.5774621963500977,0.5808830261230469,0.5797410011291504,0.7904188632965088,0.6048247814178467,0.6242895126342773,0.6777148246765137,0.5947229862213135,0.578075647354126,0.5789363384246826,0.5817136764526367,0.5709867477416992
260058,0.5473146438598633,0.5432977676391602,0.5425634384155273,0.5431959629058838,0.5432641506195068,0.5578911304473877,0.5454072952270508,0.5977649688720703,0.5424437522888184,0.5794763565063477,0.5489275455474854,0.5403389930725098
69015,0.520150899887085,0.520622730255127,0.5964295864105225,0.5537991523742676,0.5768907070159912,0.5207304954528809,0.5187804698944092,0.5303292274475098,0.5227017402648926,0.5242390632629395,0.5158982276916504,0.5144226551055908
302008,0.5773954391479492,0.5697207450866699,0.57096266746521,0.5708115100860596,0.5866403579711914,0.5758829116821289,0.5736136436462402,0.5711300373077393,0.5731644630432129,0.5642478466033936,0.5783250331878662,0.5671243667602539
62096,0.5326879024505615,0.5386288166046143,0.5539066791534424,0.5804083347320557,0.6186666488647461,0.5399706363677979,0.6433019638061523,0.5338797569274902,0.5343954563140869,0.622117280960083,0.5282883644104004,0.5389556884765625
160068,0.5292916297912598,0.532902717590332,0.5299391746520996,0.5447566509246826,0.6049835681915283,0.533475399017334,0.5302362442016602,0.5292990207672119,0.5419096946716309,0.5351314544677734,0.5294814109802246,0.5237569808959961
271035,0.5614840984344482,0.5934855937957764,0.5483841896057129,0.546654462814331,0.5446093082427979,0.6572628021240234,0.5476658344268799,0.5594925880432129,0.5554227828979492,0.543956995010376,0.5562622547149658,0.5561285018920898
304074,0.5315980911254883,0.5319573879241943,0.5494241714477539,0.5333657264709473,0.5310754776000977,0.5294249057769775,0.5316250324249268,0.5312530994415283,0.5477871894836426,0.5317234992980957,0.5271255970001221,0.5300288200378418
37073,0.5472025871276855,0.5801286697387695,0.5300383567810059,0.5313997268676758,0.5304379463195801,0.5456318855285645,0.6396462917327881,0.526731014251709,0.5254776477813721,0.6191308498382568,0.5387535095214844,0.5256533622741699
229036,0.6538472175598145,0.7355432510375977,0.651714563369751,0.6537017822265625,0.6514413356781006,0.6502149105072021,0.6665692329406738,0.6521756649017334,0.6492772102355957,0.6486833095550537,0.6539092063903809,0.644951343536377
21077,0.6009795665740967,0.6037893295288086,0.6026513576507568,0.6199624538421631,0.6116693019866943,0.6024317741394043,0.6850941181182861,0.6144757270812988,0.6167812347412109,0.6136658191680908,0.598365068435669,0.5960745811462402
197017,0.5391924381256104,0.5284013748168945,0.5288810729980469,0.5247044563293457,0.528590202331543,0.5292952060699463,0.5423619747161865,0.5243346691131592,0.524395227432251,0.5246829986572266,0.527000904083252,0.5376155376434326
295087,0.6116294860839844,0.605910062789917,0.6334831714630127,0.6280593872070312,0.6074085235595703,0.6079905033111572,0.6065797805786133,0.6166272163391113,0.732459545135498,0.6056573390960693,0.6048541069030762,0.6029644012451172
291000,0.690727710723877,0.7950079441070557,0.6931631565093994,0.6986265182495117,0.7062456607818604,0.6915245056152344,0.6925797462463379,0.6928303241729736,0.6907258033752441,0.695685625076294,0.7308108806610107,0.6880645751953125
106024,0.5326852798461914,0.5469131469726562,0.5289320945739746,0.5275387763977051,0.5274603366851807,0.5260908603668213,0.5289628505706787,0.5470771789550781,0.6290144920349121,0.5243351459503174,0.5287036895751953,0.5323686599731445
38092,0.6027915477752686,0.6008994579315186,0.6030492782592773,0.6048803329467773,0.6153955459594727,0.6013190746307373,0.6026396751403809,0.601454496383667,0.6030457019805908,0.6560182571411133,0.5972349643707275,0.6014978885650635
76053,0.5325717926025391,0.5506634712219238,0.5283811092376709,0.5297806262969971,0.5282297134399414,0.5338995456695557,0.5421574115753174,0.5304901599884033,0.530742883682251,0.6263091564178467,0.5871143341064453,0.5629222393035889
147091,0.6444921493530273,0.5631380081176758,0.5695338249206543,0.5563986301422119,0.659804105758667,0.554797887802124,0.5576984882354736,0.6137723922729492,0.5552873611450195,0.551110029220581,0.5491883754730225,0.5496594905853271
55073,0.5660572052001953,0.5641937255859375,0.56781005859375,0.5773696899414062,0.5654566287994385,0.5750501155853271,0.5626842975616455,0.5612354278564453,0.5618419647216797,0.5648069381713867,0.6943151950836182,0.5594465732574463
227092,0.5264186859130859,0.5370242595672607,0.5247409343719482,0.5231127738952637,0.5238490104675293,0.52128005027771,0.5690734386444092,0.5340225696563721,0.5211079120635986,0.5203614234924316,0.519078254699707,0.5211563110351562
19021,0.5382585525512695,0.5429699420928955,0.5456664562225342,0.5495786666870117,0.5430188179016113,0.5598809719085693,0.5430889129638672,0.5455367565155029,0.6047418117523193,0.5437929630279541,0.5508742332458496,0.6428556442260742
41069,0.5516533851623535,0.5605716705322266,0.5510811805725098,0.5780045986175537,0.7108373641967773,0.5641682147979736,0.6354105472564697,0.5781755447387695,0.5518546104431152,0.626624584197998,0.5572571754455566,0.5445222854614258
167062,0.5891544818878174,0.548532247543335,0.5628907680511475,0.5479142665863037,0.5452709197998047,0.5518710613250732,0.5457766056060791,0.5439612865447998,0.5591881275177002,0.5419256687164307,0.5409862995147705,0.6386229991912842
216081,0.5400488376617432,0.5405979156494141,0.5448286533355713,0.5850076675415039,0.5580337047576904,0.5429561138153076,0.5749449729919434,0.5828087329864502,0.5466394424438477,0.7101109027862549,0.5410561561584473,0.5924072265625
103070,0.7257688045501709,0.7224993705749512,0.724261999130249,0.7205612659454346,0.721996545791626,0.7335493564605713,0.7253389358520508,0.7207474708557129,0.7977817058563232,0.7805008888244629,0.8942606449127197,0.7816915512084961
101087,0.7817580699920654,0.9032285213470459,0.8045258522033691,0.9430227279663086,0.7363479137420654,0.7461764812469482,0.7393481731414795,0.7357931137084961,0.7472939491271973,0.7353265285491943,0.7310891151428223,0.7333886623382568
241004,0.5543301105499268,0.5389328002929688,0.5413811206817627,0.5393469333648682,0.5348834991455078,0.5475468635559082,0.5389277935028076,0.6333732604980469,0.5778722763061523,0.5310146808624268,0.5456433296203613,0.5301995277404785
