image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
148089_padded,0.3796904881795247,0.7481355667114258,1.1355450948079426,1.6883115768432617,2.0465165774027505,2.375313679377238,2.707577387491862,3.056978146235148,3.394969860712687,3.8179606596628823,4.14761757850647,4.503954569498698,4.852660655975342,5.201928456624349,5.552656491597493,5.912423054377238
156065_padded,0.3682069778442383,0.7291293144226074,1.2067506313323975,1.7195951143900554,2.043416897455851,2.39917786916097,2.743107239405314,3.0711206595102944,3.4156890710194907,3.8403682708740234,4.197211742401123,4.514370997746785,4.8480643431345625,5.194556633631389,5.555881341298421,5.898748477300008
157055_padded,0.3757634162902832,0.7451339562733968,1.196319818496704,1.670110781987508,2.021474520365397,2.4183055559794107,2.8487568696339927,3.174180269241333,3.497768004735311,3.9148309230804443,4.304133653640747,4.647324005762736,4.979520161946614,5.3276950518290205,5.660478989283244,6.035021146138509
159008_padded,0.41351866722106934,0.7715521653493246,1.2609248956044514,1.783336877822876,2.143301169077555,2.5329994360605874,2.8667550086975098,3.225264072418213,3.650001843770345,3.9862311681111655,4.327913522720337,4.66755469640096,5.00635306040446,5.338182767232259,5.676533778508504,6.007106860478719
160068_padded,0.45392457644144696,0.8064641157786051,1.2054675420125325,1.7246105670928955,2.064903974533081,2.4137418270111084,2.794676144917806,3.194916566212972,3.5539406140645347,3.8835298220316568,4.264702955881755,4.721460898717244,5.089911858240764,5.442294279734294,5.787814060846965,6.136985619862874
16077_padded,0.37557276089986164,0.7251990636189779,1.1193985144297283,1.6478598912556965,1.9967702229817708,2.345008611679077,2.689854939778646,3.0494155089060464,3.406304041544596,3.8148131370544434,4.149980386098226,4.494616587956746,4.847361326217651,5.209580659866333,5.560957749684651,5.93258277575175
163085_padded,0.37599627176920575,0.7304248809814453,1.1303038597106934,1.6498406728108723,1.9939781824747722,2.3510690530141196,2.659766356150309,2.9871358076731362,3.345437208811442,3.833181460698446,4.249922513961792,4.593167304992676,4.900117953618367,5.23659873008728,5.569056431452434,6.036837577819824
167062_padded,0.3833264509836833,0.7787890434265137,1.2497743765513103,1.6655166943868,2.002399206161499,2.3507999579111734,2.6870316664377847,3.0674570401509604,3.4909051259358725,3.838440736134847,4.17033036549886,4.49362055460612,4.817349672317505,5.173930009206136,5.503138303756714,5.8504354159037275
167083_padded,0.4091803232828776,0.8482426802317301,1.3669953346252441,1.8704442977905273,2.1997227668762207,2.569631894429525,2.959277629852295,3.309179703394572,3.6774553457895913,4.186020056406657,4.643741766611735,4.980074008305867,5.306845982869466,5.64093804359436,6.003610213597615,6.375871340433757
170057_padded,0.3771367073059082,0.7413434982299805,1.1971468130747478,1.6928261121114094,2.021009604136149,2.3578765392303467,2.7097721894582114,3.0727850596110025,3.4425087769826255,3.906181494394938,4.235936403274536,4.589239994684855,4.946732997894287,5.31057071685791,5.6928004423777265,6.059297164281209
175032_padded,0.3933857282002767,0.783674160639445,1.1518363157908122,1.5228835741678874,1.896199385325114,2.2578325271606445,2.6297481060028076,2.9718435605367026,3.3169549306233725,3.7648403644561768,4.106279770533244,4.451746543248494,4.819993495941162,5.1688292026519775,5.502134641011556,5.819087266921997
175043_padded,0.35526760419209796,0.7071584065755209,1.057201862335205,1.4165274302164714,1.7608147462209065,2.1242850621541343,2.549398342768351,2.9241644541422525,3.2538450558980307,3.6015677452087402,3.9330321153004966,4.325190544128418,4.666033585866292,5.075721184412639,5.43488089243571,5.784985701243083
182053_padded,0.3690185546875,0.7325111230214437,1.0854413509368896,1.448862870534261,1.8049343427022297,2.197140693664551,2.6640490690867105,3.079411427179972,3.4178667863210044,3.782934586207072,4.106964985529582,4.450126489003499,4.814767758051555,5.154638131459554,5.5127105712890625,5.969913562138875
189080_padded,0.3789997100830078,0.7507992585500082,1.1668248176574707,1.5363564491271973,1.9030474026997883,2.253315051396688,2.6640129884084067,3.0383658409118652,3.372595469156901,3.7084474563598633,4.057682037353516,4.486396869023641,4.850706338882446,5.195640007654826,5.556296428044637,5.891825358072917
