image,iter_1_total,iter_2_total,iter_3_total,iter_4_total,iter_5_total,iter_6_total,iter_7_total,iter_8_total,iter_9_total,iter_10_total,iter_11_total,iter_12_total,iter_13_total,iter_14_total,iter_15_total,iter_16_total
182053_padded,2.660217046737671,3.0237096150716147,3.3766398429870605,3.7400613625844317,4.0961328347524,4.488339185714722,4.955247561136881,5.370609919230143,5.709065278371176,6.074133078257242,6.398163477579753,6.74132498105367,7.105966250101726,7.445836623509725,7.803909063339233,8.261112054189045
143090_padded,3.5745600859324136,3.9282704194386797,4.357427358627319,5.48664895693461,5.824650128682454,6.168394406636556,6.4988726774851475,6.822578986485799,7.153255383173624,7.565934816996256,7.903205474217733,8.229911963144938,8.60580817858378,9.181320985158285,10.06310232480367,10.621497551600138
42012_padded,2.6230764389038086,3.0150616963704424,3.3994619846343994,3.7321921984354653,4.064555565516153,4.428528229395548,4.771735906600952,5.140794992446899,5.52500041325887,5.894267479578653,6.269540707270304,6.60253898302714,6.949157396952311,7.312200943628946,7.665136893590292,8.020949840545654
159008_padded,2.6498830318450928,3.007916529973348,3.4972892602284746,4.019701242446899,4.379665533701578,4.76936380068461,5.103119373321533,5.461628437042236,5.886366208394369,6.222595532735189,6.56427788734436,6.903919061024983,7.242717425028483,7.574547131856282,7.912898143132527,8.243471225102741
304074_padded,2.8819032510121665,3.306442658106486,3.7791551748911543,4.277157545089722,4.803447643915812,5.2239298820495605,5.65749979019165,6.163010915120443,6.681997458140056,7.16295329729716,7.636267026265462,8.077310244242351,8.44559137026469,8.813252766927082,9.175301710764568,9.562047640482586
24077_padded,2.52974263827006,2.8921432495117188,3.285287857055664,3.6632173856099444,4.03684417406718,4.427282253901163,4.807184298833212,5.212293068567911,5.649138689041138,6.049331823984781,6.384371916453044,6.743179798126221,7.219658136367798,7.698176940282186,8.192611058553059,8.92128864924113
109053_padded,2.6880716482798257,3.0648008982340493,3.583354155222575,4.0225255489349365,4.385235468546549,4.745355129241943,5.1308064460754395,5.557991902033487,6.0060224533081055,6.368131637573242,6.73908273379008,7.116964181264241,7.552874644597371,7.91983962059021,8.285506963729858,8.660964409510296
271035_padded,2.413337230682373,2.7895961602528887,3.1826111475626626,3.552140156428019,3.9564597606658936,4.2945263385772705,4.662374337514241,5.007428805033365,5.33521294593811,5.7225578625996905,6.100669701894125,6.511271238327026,6.903814792633057,7.309808731079102,7.636725823084513,7.969070752461752
14037_padded,2.44673490524292,2.8007646401723223,3.238278388977051,3.673024257024129,4.04402494430542,4.435346047083536,4.812187512715657,5.182875553766886,5.577202717463175,5.9843603769938145,6.340915362040201,6.686571280161539,7.0456736882527675,7.380264123280844,7.729821681976318,8.09288215637207
299086_padded,2.51752511660258,2.868275006612142,3.230804681777954,3.6011301676432295,4.03102723757426,4.412350495656332,4.808171987533569,5.199103673299154,5.549020369847616,5.938908576965332,6.286437590916952,6.690829277038574,7.039936065673828,7.369027058283487,7.710448344548544,8.087221701939901
69040_padded,2.506556193033854,2.87669308980306,3.2189565499623614,3.567138274510701,3.944031794865926,4.282557964324951,4.713108857472738,5.133393605550131,5.462243318557739,5.838813940684,6.254089117050171,6.583648045857747,6.948012908299764,7.271846930185954,7.660384734471639,8.120163043340046
103070_padded,2.6134062608083086,2.990063190460205,3.455146551132202,3.8278528849283853,4.168532212575276,4.512642065684,4.836944739023844,5.201493501663208,5.626229206720987,5.9739054044087725,6.307100772857666,6.645701805750528,7.002805948257446,7.340866406758627,7.6730975310007725,8.010055859883627
123074_padded,2.653300364812215,3.004405577977498,3.5038271745045977,3.9419049421946206,4.336183071136475,4.682114839553833,5.020835002263387,5.351500511169434,5.722976207733154,6.133234898249308,6.460724592208862,6.781694730122885,7.116663455963135,7.459293286005655,7.831594944000244,8.199145317077637
55073_padded,2.6065018971761065,2.974251826604207,3.356874545415242,3.759742498397827,4.1260636647542315,4.556739171346028,4.907396713892618,5.26709763209025,5.623237291971842,5.975187063217163,6.320788145065308,6.650117953618368,6.971918741861979,7.312809626261393,7.640291213989258,7.967996676762899
167083_padded,2.65658696492513,3.0956493218739825,3.6144019762674966,4.117850939432779,4.447129408518473,4.817038536071777,5.206684271494547,5.556586345036824,5.924861987431844,6.43342669804891,6.891148408253988,7.22748064994812,7.554252624511719,7.888344685236612,8.251016855239868,8.62327798207601
